series_id,country,period,frequency,flow,group_code,group_label,source_name,dataset_or_table_id,unit,value,selection_rule,coverage,comparability,notes
dk_fats_oils_imports,DK,2022-01,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",462205.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-02,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",458048.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-03,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",698881.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-04,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",556409.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-05,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",671670.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-06,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",714962.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-07,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",715672.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-08,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",986450.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-09,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",513350.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-10,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",668288.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-11,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",831320.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2022-12,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",499901.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-01,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",614180.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-02,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",433659.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-03,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",511807.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-04,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",425344.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-05,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",612544.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-06,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",501494.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-07,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",967604.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-08,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",884299.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-09,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",616067.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-10,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",423572.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-11,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",742919.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2023-12,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",530229.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
dk_fats_oils_imports,DK,2024-01,monthly,imports,fats_oils,Fats and oils,StatBank imports and exports SITC,SITC2R4,"DKK 1,000",410079.000,41+42+43,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,"StatBank SITC broad import group, rest of world."
