series_id,country,period,frequency,flow,group_code,group_label,source_name,dataset_or_table_id,unit,value,selection_rule,coverage,comparability,notes
is_fish_seafood_imports,IS,2015-01,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1874.000,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-02,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1280.100,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-03,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,2567.600,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-04,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1169.300,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-05,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1488.500,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-06,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1839.700,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-07,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,2838.000,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-08,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1340.300,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-09,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1534.800,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-10,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,643.300,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-11,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1071.900,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2015-12,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,758.100,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2016-01,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,593.300,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fish_seafood_imports,IS,2016-02,monthly,imports,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1301.500,03,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
