series_id,country,period,frequency,flow,group_code,group_label,source_name,dataset_or_table_id,unit,value,selection_rule,coverage,comparability,notes
is_fruit_veg_imports,IS,2015-01,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,931.700,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-02,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,973.800,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-03,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1215.100,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-04,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1054.000,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-05,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1143.200,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-06,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1365.600,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-07,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1266.200,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-08,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1203.200,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-09,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1288.800,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
is_fruit_veg_imports,IS,2015-10,monthly,imports,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,ISK thousand,1042.000,05,broad food group proxy,good for within-country trends; cross-country levels are limited by source units and classification differences,Summed across all partner countries because the ready table does not expose a single total-country code.
