node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
alnes-rederi-as,ALNES REDERI AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiskebåtrederivirksomhet og tilknyttede produkter/tjenester.",,2026,921419694,https://data.brreg.no/enhetsregisteret/api/enheter/921419694,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører. Flagges for fartoy-/kvote-/driftsreview."
andrea-l-as,ANDREA L AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver havfiske med fiskefartøy og forvaltning av investeringer.",,2026,917915628,https://data.brreg.no/enhetsregisteret/api/enheter/917915628,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører. Flagges fordi registertekst også omtaler investering/eiendom."
andreassens-rederi-as,ANDREASSENS REDERI AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver rederivirksomhet med frakt- og fiskebåter.",,2026,921145705,https://data.brreg.no/enhetsregisteret/api/enheter/921145705,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører. Flagges for fartoy-/kvote-/driftsreview."
angelsen-fiskeri-as,ANGELSEN FISKERI AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver hav- og kystfiske og kommersielt fiske fra egne fartøy.",,2026,937587708,https://data.brreg.no/enhetsregisteret/api/enheter/937587708,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
angelsen-marin-as,ANGELSEN MARIN AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske fra egen båt og hav-/kystfiske.",,2026,918990321,https://data.brreg.no/enhetsregisteret/api/enheter/918990321,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
ankersett-as,ANKERSETT AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver hav- og kystfiske samt investering i aksjer og andeler.",,2026,821163552,https://data.brreg.no/enhetsregisteret/api/enheter/821163552,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører. Flagges fordi registertekst også omtaler investering/utleie."
ann-brita-as,ANN BRITA AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiskebåtrederi, fiske og hvalfangst.",,2026,983493432,https://data.brreg.no/enhetsregisteret/api/enheter/983493432,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
anne-marie-as,ANNE MARIE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske og fangst.",,2026,997980301,https://data.brreg.no/enhetsregisteret/api/enheter/997980301,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
ansnes-kystfiske-as,ANSNES KYSTFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fjord- og kystfiske etter fisk og skalldyr solgt til fiskemottak.",,2026,934140850,https://data.brreg.no/enhetsregisteret/api/enheter/934140850,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
ansten-albrigtsen-as,ANSTEN ALBRIGTSEN AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske og fangst samt virksomhet som naturlig faller inn under dette.",,2026,987196742,https://data.brreg.no/enhetsregisteret/api/enheter/987196742,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
antarctic-fishery-as,ANTARCTIC FISHERY AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver å eie og drive fiskefartøy samt delta i fiskerirettede bedrifter.",,2026,924345764,https://data.brreg.no/enhetsregisteret/api/enheter/924345764,registry_snapshot,machine_verified,middels,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører. Flagges fordi registertekst også omtaler handel/utstyr/tjenester."
antons-fiskeriselskap-as,ANTONS FISKERISELSKAP AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver hav- og kystfiske og tilhørende virksomhet.",,2026,935922380,https://data.brreg.no/enhetsregisteret/api/enheter/935922380,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
antonsen-kystfiske-as,ANTONSEN KYSTFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiskeri, skalldyrfangst og tilhørende aktivitet.",,2026,921559283,https://data.brreg.no/enhetsregisteret/api/enheter/921559283,registry_snapshot,machine_verified,hoy,2026-07-01,"Brreg API validert aktiv enhet 2026-07-01; NACE 03.110; kandidat fra pass-3 fortsettelse etter dedupe mot eksisterende villfisk-aktører."
