node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
kvaroy-fiskeoppdrett-a-s,Kvarøy Fiskeoppdrett A/S,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver produksjon og salg av matfisk med tilhorende virksomheter.",,2026,947672134,https://data.brreg.no/enhetsregisteret/api/enheter/947672134,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 10 lokaliteter og 37 aktive forbindelser for org.nr. 947672134."
salmon-evolution-norway-as,SALMON EVOLUTION NORWAY AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver landbasert industriell produksjon av matfisk av laks.",,2026,919384603,https://data.brreg.no/enhetsregisteret/api/enheter/919384603,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 2 lokaliteter og 2 aktive forbindelser for org.nr. 919384603."
osland-havbruk-as,OSLAND HAVBRUK AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver drift av akvakulturanlegg for andre selskap.",,2026,917786585,https://data.brreg.no/enhetsregisteret/api/enheter/917786585,registry_snapshot,machine_verified,middels,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 0 lokalitetstreff for org.nr. 917786585; raden er satt til middels confidence og review-flagget for operativ rolle/service-/driftsledd."
kime-akva-as,KIME AKVA AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver produksjon av matfisk og skalldyr i hav- og kystbasert fiskeoppdrett.",,2026,925155748,https://data.brreg.no/enhetsregisteret/api/enheter/925155748,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 6 lokaliteter og 19 aktive forbindelser for org.nr. 925155748."
norgeskjell-as,NORGESKJELL AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 10.202 og 03.211. Registertekst beskriver produksjon og salg av blåskjell.",,2026,986842020,https://data.brreg.no/enhetsregisteret/api/enheter/986842020,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 48 lokaliteter og 48 aktive forbindelser for org.nr. 986842020."
babord-pure-as,BABORD PURE AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver drift av produksjonsanlegg for sjømat.",,2026,928167259,https://data.brreg.no/enhetsregisteret/api/enheter/928167259,registry_snapshot,machine_verified,middels,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 0 lokalitetstreff for org.nr. 928167259; raden er satt til middels confidence og review-flagget for operativ rolle/service-/driftsledd."
erko-seafood-as,ERKO SEAFOOD AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver fiskeoppdrett og beslektet virksomhet.",,2026,966451238,https://data.brreg.no/enhetsregisteret/api/enheter/966451238,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 18 lokaliteter og 60 aktive forbindelser for org.nr. 966451238."
lofoten-sjoprodukter-as,LOFOTEN SJØPRODUKTER AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver oppdrett og salg av fisk og fiskeprodukter.",,2026,943609551,https://data.brreg.no/enhetsregisteret/api/enheter/943609551,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 7 lokaliteter og 46 aktive forbindelser for org.nr. 943609551."
finefish-as,FINEFISH AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 10.203 03.211 og 46.322. Registertekst beskriver bearbeiding og produsentrolle for fisk.",,2026,876982382,https://data.brreg.no/enhetsregisteret/api/enheter/876982382,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 1 lokalitet og 1 aktiv forbindelse for org.nr. 876982382."
isqueen-as,ISQUEEN AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver rederivirksomhet og deltakelse i lignende virksomhet.",,2026,952217860,https://data.brreg.no/enhetsregisteret/api/enheter/952217860,registry_snapshot,machine_verified,hoy,2026-07-02,"Brreg aktiv enhet validert 2026-07-02; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 60 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua entities/sites-by-entity-nr ga 12 lokaliteter og 37 aktive forbindelser for org.nr. 952217860."
