node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
arnet-berg-holding-as,ARNET BERG HOLDING AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive fiskebåtrederi og det som står i naturlig forbindelse hermed,samt delta i andre selskaper med lignende formål., hav- og kystfiske, holdingselskap.",,2026,920236200,https://data.brreg.no/enhetsregisteret/api/enheter/920236200,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
arnt-stenso-juanita-ans,ARNT STENSØ JUANITA ANS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske- og fangstvirksomhet, samt virksomhet med tilknytning dette. fiske- og fangstvirksomhet, og hva som naturlig hører inn under dette.",,2026,969344327,https://data.brreg.no/enhetsregisteret/api/enheter/969344327,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
arntfish-as,ARNTFISH AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiskeri. eie og drifte kystfiskebåt.,,2026,930115843,https://data.brreg.no/enhetsregisteret/api/enheter/930115843,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
arnoyfjord-as,ARNØYFJORD AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive fiskerivirksomhet og annen virksomhet som,naturlig faller sammen med dette, herunder å delta i andre selskaper,med lignende virksomhet. selskapet kan også investere i aksjer og,andeler i øvrige selskaper, samt i finansielle instrumenter. fiskerivirksomhet.",,2026,991403094,https://data.brreg.no/enhetsregisteret/api/enheter/991403094,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
arnoytind-as,ARNØYTIND AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver å eie og drive fiskefartøy. selskapets fartøy skal,være registrert i skjervøy kommune. selskapet kan,ved aksjetegning eller på annen måte delta i andre,selskap. å eie og drive fiskefartøy. selskapets fartøy skal være registrert i skjervøy kommune. selskapet kan ved aksjetegning.",,2026,969061848,https://data.brreg.no/enhetsregisteret/api/enheter/969061848,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
aron-fisk-as,ARON FISK AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive yrkesfiske og utleietjenester. drive yrkesfiske og utleietjenester. eie og drive fiskefartøy, samt at det skal kunne deltas i andre selskaper med økonomiske formål.",,2026,927246821,https://data.brreg.no/enhetsregisteret/api/enheter/927246821,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
arthur-as,ARTHUR AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive kystfiske, samt delta i andre selskaper som driver lignende,virksomhet. kystfiske.",,2026,925360694,https://data.brreg.no/enhetsregisteret/api/enheter/925360694,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
arvesen-as,ARVESEN AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske, investere i sammenfallende virksomhet samt salg av fisk og,fiskeprodukter. fiskebåtrederi, investere i sammenfallende virksomheter samt salg av fisk og fiskeprodukter.",,2026,982727413,https://data.brreg.no/enhetsregisteret/api/enheter/982727413,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
as-havstrand,AS HAVSTRAND,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver rederivirksomhet for fiske og fangst. selskapet kan som aksjonær eller,interessent på annen måte delta i andre selskap med økonomisk,virksomhet som formål. rederivirksomhet for fiske og fangst.",,2026,929386868,https://data.brreg.no/enhetsregisteret/api/enheter/929386868,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
as-isolfisk,AS ISOLFISK,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver eie og drive fiskefartøy, kjøp og salg av fiskefartøy. drift av fiskefartøy, kjøp og salg av fiskefartøy.",,2026,924454180,https://data.brreg.no/enhetsregisteret/api/enheter/924454180,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
as-midtbakken,AS MIDTBAKKEN,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske, fangst og tilhørende virksomhet. fiske, fangst og tilhørende virksomhet kjøp og salg av fiskerettigheter.",,2026,926051008,https://data.brreg.no/enhetsregisteret/api/enheter/926051008,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
as-olsen-fiskeri,AS OLSEN FISKERI,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver investering i aksjer og andeler, drive fiske, eie og delta i,fiskebåter og fiskerivirksomhet, mekanisk virksomhet og montasje og,andre produkter/tjenester som naturlig hører sammen med dette., investeringer i aksjer og andeler, fiskerivirksomhet og mekanisk virksomhet.",,2026,918633782,https://data.brreg.no/enhetsregisteret/api/enheter/918633782,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
as-saebjorn,AS SÆBJØRN,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver å drive fiskebåtredervirksomhet og slikt som er forbundet med dette.,selskapet kan også delta i andre selskap med økonomisk virksomhet som,formål. drift av fisk- og fangstbåter, finasiering samt an annen økonomisk virksomhet. virksomhet kan også drives ved deltagelse i eller i.",,2026,930888095,https://data.brreg.no/enhetsregisteret/api/enheter/930888095,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
asbjorn-selsbane-as,ASBJØRN SELSBANE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive fiske og fangst samt annen virksomhet som,naturlig faller inn under dette, herunder å delta,i andre selskaper. drive fiske og fangst samt annen virksomhet som naturlig faller inn under dette, herunder å delta i andre selskaper.",,2026,959908214,https://data.brreg.no/enhetsregisteret/api/enheter/959908214,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
askeland-fiskeri-as,ASKELAND FISKERI AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske og fangst, salg av fisk, skalldyr og sjømat. fiske og fangst, salg av fisk, skalldyr og sjømat.",,2026,930649783,https://data.brreg.no/enhetsregisteret/api/enheter/930649783,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
askoy-havfiske-as,ASKØY HAVFISKE AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiskeri med fartøy under norsk flagg, sjøtransport, kjøp og salg,utleie og deltagelse i andre selskaper, samt andre virksomheter som,kan få betydning for selskapets virksomhet. havfiske og kystfiske, kjøp og salg, sjøtransport.",,2026,928114171,https://data.brreg.no/enhetsregisteret/api/enheter/928114171,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
askoykreps-as,ASKØYKREPS AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver fiske og fangst av krepsdyr, krabber og ulike typer fisk, og alt som,naturlig faller sammen med dette. fiske av alle typer hvit og rød fisk. fangst av både krepsdyr og ulike krabber. salg til mottak og privatpersoner.",,2026,927421925,https://data.brreg.no/enhetsregisteret/api/enheter/927421925,registry_snapshot,machine_verified,hoy,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges for fartoy-/kvote-/driftsreview.
asle-sandmo-as,ASLE SANDMO AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive fiske og fangst langs norskekysten, samt utleie av driftsmidler. hav- og kystfiske og utleie av driftsmidler.",,2026,997091035,https://data.brreg.no/enhetsregisteret/api/enheter/997091035,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
asle-akeroy-as,ASLE ÅKERØY AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver kystfiske. brøyting/utleie av traktor med sjåfør. kystfiske. brøytetjenester og annen utleie av traktor med sjåfør.,,2026,925580422,https://data.brreg.no/enhetsregisteret/api/enheter/925580422,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
asoj-drift-as,ASOJ DRIFT AS,organisasjon,primaerproduksjon,villfisk-fiskeri,NO,"Brreg-registrert aktør i villfisk/fiskeri med NACE 03.110. Registertekst beskriver drive med hav- og kystfiske, inkludert, men ikke begrenset til,fangst, behandling og salg av sjømat, samt å tilby relaterte tjenester,som utstyrsvedlikehold, logistikk, og fiskerådgivning, samt utleie av,personell, båter, eiendom og annet utstyr. hav- og kystfiske. utleie av.",,2026,936474721,https://data.brreg.no/enhetsregisteret/api/enheter/936474721,registry_snapshot,machine_verified,middels,2026-07-02,Brreg API validert aktiv enhet 2026-07-02; NACE 03.110; kandidat fra pass-5 fortsettelse etter dedupe mot 100 eksisterende villfisk-aktører og tidligere villfisk-kandidatfiler. Flagges fordi registertekst også omtaler investering/service/havbruk/turisme/annen blandet rolle.
