node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
flakstadvag-laks-as,FLAKSTADVÅG LAKS AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211, 10.202 og 03.110. Registertekst beskriver produksjon og salg av oppdrettsfisk, samt mottak og videresalg av andre fiskeslag.",,2026,858000742,https://data.brreg.no/enhetsregisteret/api/enheter/858000742,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 9 lokaliteter og 9 aktive forbindelser for org.nr. 858000742.
gildeskal-forskningsstasjon-as,GILDESKÅL FORSKNINGSSTASJON AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.300 og 03.211. Registertekst beskriver forsøk, forskning, utviklingsarbeid, kompetanseheving og omsetning i tilknytning til produksjon av laks, ørret og andre oppdrettsorganismer.",,2026,950912278,https://data.brreg.no/enhetsregisteret/api/enheter/950912278,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 8 lokaliteter og 8 aktive forbindelser for org.nr. 950912278.
nordsjo-fjordbruk-as,NORDSJØ FJORDBRUK AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver drift av og investering i oppdrettsvirksomhet.,,2026,914725739,https://data.brreg.no/enhetsregisteret/api/enheter/914725739,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 23 lokaliteter og 23 aktive forbindelser for org.nr. 914725739.
lingalaks-as,LINGALAKS AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver oppdrett av matfisk, klekkeri, settefiskproduksjon og annen akvakulturvirksomhet.",,2026,960900626,https://data.brreg.no/enhetsregisteret/api/enheter/960900626,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 18 lokaliteter og 18 aktive forbindelser for org.nr. 960900626.
kleiva-fiskefarm-as,Kleiva Fiskefarm AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver kjøp, salg og oppdrett av fisk.",,2026,942027672,https://data.brreg.no/enhetsregisteret/api/enheter/942027672,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 8 lokaliteter og 8 aktive forbindelser for org.nr. 942027672.
ellingsen-seafood-as,ELLINGSEN SEAFOOD AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,"Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 10.202 og 03.211. Registertekst beskriver oppdrett, tilvirkning, produksjon og omsetning av fisk og fiskeprodukter.",,2026,991952829,https://data.brreg.no/enhetsregisteret/api/enheter/991952829,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 11 lokaliteter og 11 aktive forbindelser for org.nr. 991952829.
firda-shipping-as,FIRDA SHIPPING AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver rederivirksomhet rettet mot serviceoppdrag for havbruksnæringen.,,2026,917324514,https://data.brreg.no/enhetsregisteret/api/enheter/917324514,registry_snapshot,machine_verified,middels,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 404/ingen lokaliteter for org.nr. 917324514; rad flagges for operativ rolle versus service-/driftsselskap eller selskapsstruktur.
gratanglaks-as,GRATANGLAKS AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver skalldyr og levende fisk.,,2026,988365777,https://data.brreg.no/enhetsregisteret/api/enheter/988365777,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 8 lokaliteter og 8 aktive forbindelser for org.nr. 988365777.
firda-sjofarmer-as,FIRDA SJØFARMER AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211. Registertekst beskriver havbruk med oppdrett av laks og ørret.,,2026,936678432,https://data.brreg.no/enhetsregisteret/api/enheter/936678432,registry_snapshot,machine_verified,middels,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 404/ingen lokaliteter for org.nr. 936678432; rad flagges for operativ rolle versus service-/driftsselskap eller selskapsstruktur.
sterling-white-halibut-as,STERLING WHITE HALIBUT AS,organisasjon,primaerproduksjon,havbruk-akvakultur,NO,Brreg-registrert havbruksaktor i primaerproduksjon/havbruk med NACE 03.211 og 03.212. Registertekst beskriver salg og oppdrett av marine arter og annen fiskeoppdrett.,,2026,983356494,https://data.brreg.no/enhetsregisteret/api/enheter/983356494,registry_snapshot,machine_verified,hoy,2026-07-01,Brreg aktiv enhet validert 2026-07-01; sortert NACE 03.211-registerslice etter ansatte etter dedupe mot 40 eksisterende havbruksaktører. Fiskeridirektoratet pub-aqua sites-by-entity-nr ga 7 lokaliteter og 7 aktive forbindelser for org.nr. 983356494.
