node_id,name,node_type,domain,subdomain,country,description,key_people,scale_metric_year,org_nr,locator_url,sourceClass,verificationStatus,confidence,accessedAt,notes
hima-groent,Hima-Grønt,gaard,lokale-verdikjeder,andelslandbruk,NO,"Hima-Grønt er en markedshage på ca 2 mål i Nedstrand. Vi dyrker etter regenerative metoder (no dig) samt at vi er Debio-godkjent økologisk. Vi produserer minst 50 typer vekster. Vi tilbyr utkjøring av grønnsaker (pose) hver 14 dag i 2023, så hos oss trenger du ikke å høste selv. Det arrangeres et pa",,2026,,https://okologisknorge.no/oekoguiden/hima-groent/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Nedstrand/Rogaland. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
husebyjordet-andelslandbruk-sa,Husebyjordet andelslandbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,"Husebyjordet andelslandbruk holder til på Huseby gård ca 2 mil nordøst for Oslo. Som andelshaver får du være med å dyrke og høste ureiste grønnsaker etter økologiske prinsipper. Vi starter sesongen med noen fellesdugnader, senere kan du komme når det passer deg. Ukentlige høstemeldinger sendes som r",,2026,915306128,https://okologisknorge.no/oekoguiden/husebyjordet-andelslandbruk/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Skedsmokorset/Viken. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-byauk-emmaus-andelsgard,ByAuk - Emmaus Andelsgård,gaard,lokale-verdikjeder,andelslandbruk,NO,Oekoguiden-oppforing i kategori Andelslandbruk for ByAuk - Emmaus Andelsgård.,,2026,,https://okologisknorge.no/oekoguiden/byauk-emmaus-andelsgaard/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=stavanger/Rogaland. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-skarsmoen-gard,Skarsmoen gård,gaard,lokale-verdikjeder,andelslandbruk,NO,"Fra sesong 2022 starter vi et andelslandbruk for grønnsaker. Meld din interesse på følgende lenke, så tar vi kontakt med deg og inviterer til et oppstarts-/ informasjonsmøte vinteren 2022/2023. https://forms.gle/W7qXdBgpvuzReiQNA",,2026,,https://okologisknorge.no/oekoguiden/skarsmoen-gaard/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Tretten/Innlandet. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-sakroken-samdyrkelag,Såkroken samdyrkelag,gaard,lokale-verdikjeder,andelslandbruk,NO,"Har du lyst å være med å dyrke grønnsaker i Såkroken samdyrkelag sesongen 2022? Her kan du delta i et sosialt felleskap som dyrker grønnsaker sammen. Det blir masse ferske økologiske grønnsaker i sesong. Vi setter opp mange samlinger der vi sår, planter, luker og høster gjennom sesongen.",,2026,,https://okologisknorge.no/oekoguiden/saakroken-samdyrkelag/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Sørum /Viken. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-lystadmoen-andelsbruk,Lystadmoen andelsbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,"Lystadmoen andelsbruk holder til på småbruket Bråten som ligger mellom Fetsund og Sørumsand. Vi har en bringebæråker på 5 mål som er vårt hovedfokus. I tillegg har vi en kjøkkenhage og drivhus der vi dyrker ulike grønnsaker og poteter. Vi har også bier på småbruket, men birøkten er foreløpig ikke en",,2026,,https://okologisknorge.no/oekoguiden/lystadmoen-andelsbruk/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=SØRUMSAND/Viken. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-andelslandbruk-enga,Andelslandbruk Enga,gaard,lokale-verdikjeder,andelslandbruk,NO,"På den gamle husmannsplassen Enga ved Ellingsrud gård startet vårt andelslandbruk opp i 2020. Gjennom avtale med Oslo kommune skal vi i første omgang dyrke på 2 mål. Motivet er å drive økologisk jordbruk, og bygge en grønn møteplass for alle.",,2026,,https://okologisknorge.no/oekoguiden/andelslandbruk-enga/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Ellingsrud/Oslo. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-adland-andelslag,Ådland andelslag,gaard,lokale-verdikjeder,andelslandbruk,NO,"Ådland andelslag ligger 2,5 km sør for Åkrehamn på Karmøy, omtrent 2,4 mil fra Haugesund. I 2021 hadde vi 30 andeler på åkeren, og vi utvider nå enda mer og vil ha klar til ca 60 andeler i 2022.",,2026,,https://okologisknorge.no/oekoguiden/aadland-andelslag/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Åkrehamn/Rogaland. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-egge-museum-andelslandbruk,Egge museum andelslandbruk,gaard,lokale-verdikjeder,andelslandbruk,NO,"Vi skal dyrke ferske, gode grønnsaker på Egge museum. Egge museum er et landbruksmuseum med den største samlingen av landbruksgjenstander nord for Dovre. Her blir det fokus på sosialt samvær, erfaringsutveksling og god mat.",,2026,,https://okologisknorge.no/oekoguiden/egge-museum-andelslandbruk/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Trøndelag. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
andelslandbruk-local-buzz-andelsbirokterlag,Local Buzz Andelsbirøkterlag,gaard,lokale-verdikjeder,andelslandbruk,NO,Local Buzz is all about bringing people together through beekeeping and promoting local honey production. It aims to demystify the practice of beekeeping and familiarise citizens with pollinator communities!,,2026,,https://okologisknorge.no/oekoguiden/local-buzz-andelsbiroekterlag/,registry_snapshot,machine_verified,middels,2026-07-02,"Oekoguiden API categoryId=8467 (Andelslandbruk) fetched 2026-07-02; locator deduplisert mot eksisterende andelslandbruk-aktor; sted=Oslo. Guideoppforing bekrefter kategori/lokator, ikke aktiv sesongdrift."
